Datetime	 Elapsed	 Num Blocks	 Num Txns
2019-04-10 02:27:10.050884	 995.0	 11	 8221
2019-04-10 02:27:20.049947	 1005.0	 11	 8221
2019-04-10 02:27:30.049996	 1015.0	 11	 8221
2019-04-10 02:27:40.049957	 1025.0	 11	 8221
2019-04-10 02:27:50.049521	 1035.0	 11	 6152

DATETIME	 ELAPSED	 NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
2019-04-10 02:10:35.048234 0.0 0 527bfcaec7dbc88374b0774f7b68c3c4165addf66c6cba3ceae6742eb4e9d1966bb4440908d8bb8c953aa768bafc39ea8938367db1a9e6738377818eb828a74f 3 6
2019-04-10 02:11:25.056351 50.01 1 c1adeeb3158505a6a27cf77c517aeb2af81b075b151835354586f47a6aa6808747cc4a9cfbd58a3ad3a1841057d4e14eae5329d1fcbbea979442a23c40801f8f 38 741
2019-04-10 02:11:55.050643 80.0 2 68132e24f36f9b250518c8bf6d139e46c4addcd4389ecd88482afa81ba8f3ac456c69b15ef6f012db479d941ab221905b0db35cf48f180e12fe2934658d91788 40 800
2019-04-10 02:12:10.050660 95.0 2 5da32fd4c5572d5172f68a18f398b6d2bc16b7b6f44849f4a45ea5bb0b75679a0d1596651ad7884842c3559a8a35874513a4a948d05e9c64fa9ab68836844ed2 40 800
2019-04-10 02:12:15.051559 100.01 3 f7d912be11890cd4378ed73df8390efbedc5798e569f56b551e022608e6329b32819ec4e7075352e471c0c2b904849b7ef64791edf1477b9379182d38b7953fd 17 340
2019-04-10 02:12:20.050703 105.0 3 efda1713a07f5bb81304d6e166f68f04bf1eccdd9ec5729458faf46297a125d3080820491016e215b0effadeeff26f5316ad88798333dfc08364b8e161da611e 6 120
2019-04-10 02:12:20.050703 105.0 4 d31fcf292dcd4b50690060cec86faed5ae4dbd2986fdf52f4c51b08ccfe20f973ba90569e3dcc37f3a8ef80cc36819506682dbdf609bfc6b5d0e1f8d96bdfe9b 8 160
2019-04-10 02:13:15.055487 160.01 5 a902df7cb7ceb53c047bdf7e7d1a17eecf23770beb09bfb3a5afcdcecf6348d15f6b152a8e2aa8cd8586c02ad40b87864f69811dfaaeddba84b0349879bcd0ab 65 1300
2019-04-10 02:13:30.051794 175.01 6 0c78e49fd3021b027bb856c4a98f2f78b2afb6d3ece14e28327a1b02f2d342ec256f3383ada0d723add96307cadf7c13c113836c5f720c8de63a0b30fb328b89 25 500
2019-04-10 02:15:25.050343 290.0 7 cd258e6e07b405c98376f4eb7fb7bf3f744c534591bfc898d5afb9f813bfc48f257f1b9ca280fed9d5c13176f65ec6f0dde6b27e082fd34f66a47bcdec1d06c7 53 1060
2019-04-10 02:15:40.050598 305.0 7 a6fbc24f0209d254b955cb5342cac608a08b9abca95f95b39d4167b0935055e425ef507ea3ee063e37ad62d746dd45534d6fe6b4f149ae950df1526cc25897fc 29 580
2019-04-10 02:20:30.051257 595.0 8 1d4e2a522bc4a28d0641b608f9ea74a0fe45db3681e373f61f85c0a6c883d6af16de1c59db4b0a375fab3736fb55ed126160f07c0c425250bc1944815ec641c1 127 2540
2019-04-10 02:24:10.048822 815.0 9 a017198badaccbf5521820b78a79b6c98266587d7a75199a29e4803ef6ef4fab6d5a8e306b66a8680670881e82148fe44ab0cc93bac804fd92f8063fbaff6304 14 280
2019-04-10 02:26:10.050977 935.0 10 2dc5978375984dd91bfe7e39f9d9a6e81a17c27f80b7af61b37a2c5c6f577fba14576d56c4be4960794ee87372786d9b13d055938b2ac9ed725d12070e635c55 60 1200


NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
10   2dc5978375984dd91bfe7e39f9d9a6e81a17c27f80b7af61b37a2c5c6f577fba14576d56c4be4960794ee87372786d9b13d055938b2ac9ed725d12070e635c55  60    1200  027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
9    a017198badaccbf5521820b78a79b6c98266587d7a75199a29e4803ef6ef4fab6d5a8e306b66a8680670881e82148fe44ab0cc93bac804fd92f8063fbaff6304  14    280   027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
8    1d4e2a522bc4a28d0641b608f9ea74a0fe45db3681e373f61f85c0a6c883d6af16de1c59db4b0a375fab3736fb55ed126160f07c0c425250bc1944815ec641c1  127   2540  027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
7    a6fbc24f0209d254b955cb5342cac608a08b9abca95f95b39d4167b0935055e425ef507ea3ee063e37ad62d746dd45534d6fe6b4f149ae950df1526cc25897fc  29    580   027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
6    0c78e49fd3021b027bb856c4a98f2f78b2afb6d3ece14e28327a1b02f2d342ec256f3383ada0d723add96307cadf7c13c113836c5f720c8de63a0b30fb328b89  25    500   03f147ab99bc15a52220190b5d992d00617508e2b8ae8a1dd372c7db711bddd4ea
5    a902df7cb7ceb53c047bdf7e7d1a17eecf23770beb09bfb3a5afcdcecf6348d15f6b152a8e2aa8cd8586c02ad40b87864f69811dfaaeddba84b0349879bcd0ab  65    1300  03f147ab99bc15a52220190b5d992d00617508e2b8ae8a1dd372c7db711bddd4ea
4    d31fcf292dcd4b50690060cec86faed5ae4dbd2986fdf52f4c51b08ccfe20f973ba90569e3dcc37f3a8ef80cc36819506682dbdf609bfc6b5d0e1f8d96bdfe9b  8     160   027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
3    efda1713a07f5bb81304d6e166f68f04bf1eccdd9ec5729458faf46297a125d3080820491016e215b0effadeeff26f5316ad88798333dfc08364b8e161da611e  6     120   027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
2    5da32fd4c5572d5172f68a18f398b6d2bc16b7b6f44849f4a45ea5bb0b75679a0d1596651ad7884842c3559a8a35874513a4a948d05e9c64fa9ab68836844ed2  40    800   027e2a1ba59c7aa7e1fa69e092b7a0a5b7fef61e7718de4bf62f94179bb69de470
1    c1adeeb3158505a6a27cf77c517aeb2af81b075b151835354586f47a6aa6808747cc4a9cfbd58a3ad3a1841057d4e14eae5329d1fcbbea979442a23c40801f8f  38    741   03f147ab99bc15a52220190b5d992d00617508e2b8ae8a1dd372c7db711bddd4ea
0    527bfcaec7dbc88374b0774f7b68c3c4165addf66c6cba3ceae6742eb4e9d1966bb4440908d8bb8c953aa768bafc39ea8938367db1a9e6738377818eb828a74f  3     6     03f147ab99bc15a52220190b5d992d00617508e2b8ae8a1dd372c7db711bddd4ea
