Datetime	 Elapsed	 Num Blocks	 Num Txns
2019-04-09 20:02:16.674766	 430.01	 12	 5520
2019-04-09 20:02:21.671136	 435.0	 12	 5520
2019-04-09 20:02:26.670685	 440.0	 12	 5520
2019-04-09 20:02:31.674299	 445.01	 12	 5520
2019-04-09 20:02:36.674540	 450.01	 12	 5520
2019-04-09 20:02:41.670424	 455.0	 12	 5520
2019-04-09 20:02:46.670784	 460.0	 12	 5520
2019-04-09 20:02:51.675461	 465.01	 12	 5520
2019-04-09 20:02:56.673886	 470.01	 12	 5520
2019-04-09 20:03:01.670320	 475.0	 12	 5520
2019-04-09 20:03:06.669819	 480.0	 12	 5520
2019-04-09 20:03:11.670589	 485.0	 12	 5520
2019-04-09 20:03:16.669959	 490.0	 12	 5520
2019-04-09 20:03:21.669570	 495.0	 12	 5520
2019-04-09 20:03:31.674504	 505.01	 12	 5520
2019-04-09 20:03:36.670576	 510.0	 12	 5520
2019-04-09 20:03:41.670423	 515.0	 12	 5520
2019-04-09 20:03:46.670315	 520.0	 12	 5520
2019-04-09 20:03:51.670178	 525.0	 12	 5520
2019-04-09 20:03:56.670007	 530.0	 12	 5520
2019-04-09 20:04:01.669762	 535.0	 12	 5520
2019-04-09 20:04:06.670024	 540.0	 12	 5520
2019-04-09 20:04:11.669686	 545.0	 12	 5520
2019-04-09 20:04:16.669144	 550.0	 12	 5520
2019-04-09 20:04:21.668840	 555.0	 12	 5520
2019-04-09 20:04:26.668542	 560.0	 12	 5520
2019-04-09 20:04:36.673425	 570.01	 12	 5520
2019-04-09 20:04:41.670045	 575.0	 13	 7540
2019-04-09 20:04:46.669072	 580.0	 13	 7540
2019-04-09 20:04:51.669328	 585.0	 13	 7540
2019-04-09 20:04:56.669285	 590.0	 13	 7540
2019-04-09 20:05:06.670296	 600.0	 13	 7540
2019-04-09 20:05:16.672981	 610.01	 13	 7540
2019-04-09 20:05:26.670335	 620.0	 13	 7540
2019-04-09 20:05:36.670336	 630.0	 13	 7540
2019-04-09 20:05:46.671537	 640.0	 13	 7540
2019-04-09 20:05:56.670895	 650.0	 13	 7540
2019-04-09 20:06:06.670694	 660.0	 13	 7540
2019-04-09 20:06:16.670170	 670.0	 13	 7540
2019-04-09 20:06:21.668815	 675.0	 13	 7540
2019-04-09 20:06:26.669438	 680.0	 13	 7540
2019-04-09 20:06:31.668900	 685.0	 13	 7540
2019-04-09 20:06:36.668652	 690.0	 13	 7540
2019-04-09 20:06:46.673517	 700.01	 13	 7540
2019-04-09 20:06:56.673744	 710.01	 13	 7540
2019-04-09 20:07:06.672168	 720.01	 13	 7540
2019-04-09 20:07:16.671685	 730.0	 13	 7540
2019-04-09 20:07:26.671237	 740.0	 13	 7540
2019-04-09 20:07:36.671548	 750.0	 13	 7540
2019-04-09 20:07:46.670860	 760.0	 13	 7540
2019-04-09 20:07:56.671813	 770.01	 14	 9880
2019-04-09 20:08:06.672572	 780.01	 14	 9880
2019-04-09 20:08:16.672829	 790.01	 14	 9880
2019-04-09 20:08:26.671136	 800.0	 14	 9880
2019-04-09 20:08:36.670556	 810.0	 14	 9880
2019-04-09 20:08:46.669912	 820.0	 14	 9880
2019-04-09 20:08:56.669602	 830.0	 14	 9880
2019-04-09 20:09:06.668822	 840.0	 14	 9880
2019-04-09 20:09:21.674283	 855.01	 14	 9880
2019-04-09 20:09:36.673427	 870.01	 14	 9880
2019-04-09 20:09:51.672792	 885.01	 14	 9880
2019-04-09 20:10:06.672911	 900.01	 14	 9880
2019-04-09 20:10:21.674059	 915.01	 14	 9880
2019-04-09 20:10:36.672990	 930.01	 14	 9880
2019-04-09 20:10:46.671292	 940.0	 14	 9880
2019-04-09 20:10:56.670384	 950.0	 14	 9880
2019-04-09 20:11:06.672051	 960.01	 14	 9880
2019-04-09 20:11:16.670497	 970.0	 14	 9880
2019-04-09 20:11:26.670562	 980.0	 14	 9880
2019-04-09 20:11:36.670792	 990.0	 14	 9880
2019-04-09 20:11:46.670109	 1000.0	 14	 9880
2019-04-09 20:12:01.673654	 1015.01	 14	 9880
2019-04-09 20:12:16.673308	 1030.01	 14	 3864

DATETIME	 ELAPSED	 NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
2019-04-09 19:55:06.668571 0.0 0 2b3c4d6385f650f812c12e6f626e15833105f81643c28a5587168793d09087b064f68350ffc33359e5acf4dc0df6753adb3bb7b3ab292279501667c7051b55d7 3 6
2019-04-09 19:55:11.676818 5.01 1 675821c7a4cd3e27f2d4ee442d2bb60d4b5bfd2037b25abb93bbccd718debbf963427446c3bd6fdf49469a1e9880aa29e63e5b13b565845da3bced34316b2067 1 20
2019-04-09 19:55:31.676510 25.01 2 bf165f5191079de5cdf093960327190cda57d45df121da9e5c8f584fe734dd712a10b1291d12e353a8163ed4f1dace2b6d18689546ec8e685b9d11cd355c0644 13 260
2019-04-09 19:56:01.676603 55.01 3 3628e0772058e425c5767d8341eca3ab161c06b21a5bd4c1bdaff36cfa7237c50c38621203ef2a4681215ee4afcf67cb28db380bb5d0da259f713af43836461a 21 420
2019-04-09 19:56:06.670965 60.0 4 2f1b7f64afea464f9a6c448e20e82c10b8a53db5a6c062a870d6db63b3c736dc17e4cdb91b2c2246401e21db776504189eb7172ca7f6a9e3de9e1e41520187b1 5 100
2019-04-09 19:56:11.676414 65.01 5 26ba0ad26d9f084143a41f2619cc7df3c8b0c3ba680fafb6c1bfa281aaa8c0f145be4e41faf1731365ca30315a98f2d8efd6ca370adb8b85b85ceb5af71d739b 5 100
2019-04-09 19:56:31.677163 85.01 6 16934831fbc1eeaf0eb3e4035bdd4e952f2629600196238088a73dc126c42620151d71142e1881e25cb6fae97da62606d2db7582e3d5c95fc0d6264734401d95 14 280
2019-04-09 19:56:41.671121 95.0 7 821c1d16abce0e31da4402c396deb57533167d273cb1a72eec64a511ae05bd8d049e87fd8eaca18d5f385fbc53a50f68894bdd750e3e6f7c1d3adf8fce60b585 10 200
2019-04-09 19:57:16.676753 130.01 8 969e46fd455648696675cc87f9303027c31d6ae41b9f31fda2e8ccbd4b62e1b92e33a20bfe592aa3a0a4c56f53fde6c0db22c04207a4d0d80a2c90613485e841 22 440
2019-04-09 19:58:51.672256 225.01 9 8f6c0c51a4516fc16880d410f0f22ab1291d4891be0c6373bc79abf66f6696da599774f3caa2d5c404e13671e77350f19a1d76c93cbe5c6f1de9e6a44a15133c 60 1200
2019-04-09 20:00:56.671572 350.0 10 291c96aa668b1b759eeacfb9af2499010c9923ec7be0d390ae899b2889cd18671ed91904cf7073ace491760d91f9f31e45d17dd661581201f61219677b209b02 80 1600
2019-04-09 20:01:31.672149 385.01 11 974fb54939337ca5cd9839227f4f6eb9a5ba5b7f612e5882f24cddaca7be809051d355165ee8029e6ed89219545cd4518a35095e0193b6d789f5761b52315c57 45 900
2019-04-09 20:04:41.670045 575.0 12 d4aaf9dcdbc9bc72457bc9122a783192f76a22c200b87474a20f33a145ef09b35bcdb5217c80f94cc0ecb87fe47635382c8491c90ad0d1622455226926250c3f 101 2020
2019-04-09 20:07:56.671813 770.01 13 e51277137422b205e02164fdf52d102c3f098a7e8b3e7150900eaed15f303bdc5bdf36093ea901214c85ba96d569b2e2de34af879e0b51e66f7bb016fa6e6f72 117 2340


NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
13   e51277137422b205e02164fdf52d102c3f098a7e8b3e7150900eaed15f303bdc5bdf36093ea901214c85ba96d569b2e2de34af879e0b51e66f7bb016fa6e6f72  117   2340  02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
12   d4aaf9dcdbc9bc72457bc9122a783192f76a22c200b87474a20f33a145ef09b35bcdb5217c80f94cc0ecb87fe47635382c8491c90ad0d1622455226926250c3f  101   2020  02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
11   974fb54939337ca5cd9839227f4f6eb9a5ba5b7f612e5882f24cddaca7be809051d355165ee8029e6ed89219545cd4518a35095e0193b6d789f5761b52315c57  45    900   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
10   291c96aa668b1b759eeacfb9af2499010c9923ec7be0d390ae899b2889cd18671ed91904cf7073ace491760d91f9f31e45d17dd661581201f61219677b209b02  80    1600  02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
9    8f6c0c51a4516fc16880d410f0f22ab1291d4891be0c6373bc79abf66f6696da599774f3caa2d5c404e13671e77350f19a1d76c93cbe5c6f1de9e6a44a15133c  60    1200  02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
8    969e46fd455648696675cc87f9303027c31d6ae41b9f31fda2e8ccbd4b62e1b92e33a20bfe592aa3a0a4c56f53fde6c0db22c04207a4d0d80a2c90613485e841  22    440   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
7    821c1d16abce0e31da4402c396deb57533167d273cb1a72eec64a511ae05bd8d049e87fd8eaca18d5f385fbc53a50f68894bdd750e3e6f7c1d3adf8fce60b585  10    200   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
6    16934831fbc1eeaf0eb3e4035bdd4e952f2629600196238088a73dc126c42620151d71142e1881e25cb6fae97da62606d2db7582e3d5c95fc0d6264734401d95  14    280   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
5    26ba0ad26d9f084143a41f2619cc7df3c8b0c3ba680fafb6c1bfa281aaa8c0f145be4e41faf1731365ca30315a98f2d8efd6ca370adb8b85b85ceb5af71d739b  5     100   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
4    2f1b7f64afea464f9a6c448e20e82c10b8a53db5a6c062a870d6db63b3c736dc17e4cdb91b2c2246401e21db776504189eb7172ca7f6a9e3de9e1e41520187b1  5     100   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
3    3628e0772058e425c5767d8341eca3ab161c06b21a5bd4c1bdaff36cfa7237c50c38621203ef2a4681215ee4afcf67cb28db380bb5d0da259f713af43836461a  21    420   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
2    bf165f5191079de5cdf093960327190cda57d45df121da9e5c8f584fe734dd712a10b1291d12e353a8163ed4f1dace2b6d18689546ec8e685b9d11cd355c0644  13    260   02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
1    675821c7a4cd3e27f2d4ee442d2bb60d4b5bfd2037b25abb93bbccd718debbf963427446c3bd6fdf49469a1e9880aa29e63e5b13b565845da3bced34316b2067  1     20    02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
0    2b3c4d6385f650f812c12e6f626e15833105f81643c28a5587168793d09087b064f68350ffc33359e5acf4dc0df6753adb3bb7b3ab292279501667c7051b55d7  3     6     02877389dd17de0dbc7b4434de971b67887323c3e74dc71daed991690a9d5fa0a2
